# t,q1,q2,p1,p2,H
1.249874979163193878e+01,-1.235072495530486147e+00,-7.079081078133496518e+00,7.024987967390344146e+00,2.098098690273557221e+00,2.943000000004782279e+01
1.250208368061343478e+01,-1.220501311338394235e+00,-7.085280184755674782e+00,7.075324269020972778e+00,2.132800864446169786e+00,2.943000000005331529e+01
1.250541756959493256e+01,-1.205733441519038385e+00,-7.091668038156661247e+00,7.125373644835259590e+00,2.167603721503906122e+00,2.943000000004263228e+01
1.250875145857642856e+01,-1.190768964868609725e+00,-7.098243799532862219e+00,7.175173009272534763e+00,2.202455787452536118e+00,2.943000000004728633e+01
1.251208534755792634e+01,-1.175608473308838331e+00,-7.105005765963481323e+00,7.224763652703839689e+00,2.237300640385854855e+00,2.943000000004696659e+01
1.251541923653942234e+01,-1.160253135757890020e+00,-7.111951274778710363e+00,7.274191111092092044e+00,2.272077035322856098e+00,2.943000000004521510e+01
1.251875312552092012e+01,-1.144704762864076297e+00,-7.119076607052851280e+00,7.323504909938598928e+00,2.306719158277080961e+00,2.943000000004765582e+01
1.252208701450241612e+01,-1.128965870942106653e+00,-7.126376892679480157e+00,7.372758162778018765e+00,2.341157029899973985e+00,2.943000000004548866e+01
1.252542090348391390e+01,-1.113039743063842568e+00,-7.133846020045420566e+00,7.422007006373924298e+00,2.375317077167880875e+00,2.943000000004102645e+01
1.252875479246540991e+01,-1.096930484889994561e+00,-7.141476553846529463e+00,7.471309858449012076e+00,2.409122887888098585e+00,2.943000000004708028e+01
1.253208868144690769e+01,-1.080643072510316882e+00,-7.149259665043961931e+00,7.520726489575568330e+00,2.442496156972133736e+00,2.943000000004675343e+01
1.253542257042840369e+01,-1.064183389332074015e+00,-7.157185077284448305e+00,7.570316908880180051e+00,2.475357825322938687e+00,2.943000000004387928e+01
1.253875645940990147e+01,-1.047558248968170957e+00,-7.165241034229473449e+00,7.620140073353318222e+00,2.507629401939771796e+00,2.943000000004847294e+01
1.254209034839139747e+01,-1.030775401174079953e+00,-7.173414292091798927e+00,7.670252442568323836e+00,2.539234447679629358e+00,2.943000000004560235e+01
1.254542423737289525e+01,-1.013843518201967386e+00,-7.181690141210817835e+00,7.720706413726450279e+00,2.570100185818747107e+00,2.943000000004624894e+01
1.254875812635439125e+01,-9.967721595096635800e-01,-7.190052459672036989e+00,7.771548685088385255e+00,2.600159191189640229e+00,2.943000000004839833e+01
1.255209201533588903e+01,-9.795717135917894058e-01,-7.198483800772867092e+00,7.822818607817365155e+00,2.629351097460076669e+00,2.943000000005018180e+01
1.255542590431738503e+01,-9.622533167346506433e-01,-7.206965514641888504e+00,7.874546595395645276e+00,2.657624252723377545e+00,2.943000000005919858e+01
1.255875979329888281e+01,-9.448287497091635290e-01,-7.215477902563158352e+00,7.926752664721875341e+00,2.684937248367685658e+00,2.943000000005385886e+01
1.256209368228037881e+01,-9.273103146885536274e-01,-7.224000400716926507e+00,7.979445182563408956e+00,2.711260246388435657e+00,2.943000000004902006e+01
1.256542757126187659e+01,-9.097106959159987349e-01,-7.232511788253713547e+00,8.032619884481908556e+00,2.736576036672965895e+00,2.943000000007752703e+01
1.256876146024337260e+01,-8.920428086850754612e-01,-7.240990413113313373e+00,8.086259220894135069e+00,2.760880768101256599e+00,2.943000000006923500e+01
1.257209534922487038e+01,-8.743196419986506429e-01,-7.249414427827377772e+00,8.140332067374060898e+00,2.784184314796896764e+00,2.943000000004757766e+01
1.257542923820636638e+01,-8.565541006736137053e-01,-7.257762026949028389e+00,8.194793815056129915e+00,2.806510260121712008e+00,2.943000000006033545e+01
1.257876312718786416e+01,-8.387588526320315374e-01,-7.266011677773522415e+00,8.249586834593422680e+00,2.827895503495929663e+00,2.943000000006243511e+01
1.258209701616936016e+01,-8.209461867418771375e-01,-7.274142336535177833e+00,8.304641285484972713e+00,2.848389516927807286e+00,2.943000000004712291e+01
1.258543090515085794e+01,-8.031278857492442080e-01,-7.282133643432934456e+00,8.359876223956309360e+00,2.868053296987600476e+00,2.943000000004264649e+01
1.258876479413235394e+01,-7.853151178445914038e-01,-7.289966091257054082e+00,8.415200948715485296e+00,2.886958072067604686e+00,2.943000000006248129e+01
1.259209868311385172e+01,-7.675183491902967114e-01,-7.297621164129606264e+00,8.470516515687160464e+00,2.905183833278472516e+00,2.943000000004577998e+01
1.259543257209534772e+01,-7.497472784817920122e-01,-7.305081444675971092e+00,8.525717350497204805e+00,2.922817759939067006e+00,2.943000000003236849e+01
1.259876646107684550e+01,-7.320107935262405441e-01,-7.312330689504651815e+00,8.580692890250059435e+00,2.939952608096546793e+00,2.943000000003775796e+01
1.260210035005834328e+01,-7.143169487556925157e-01,-7.319353874425190476e+00,8.635329193582730767e+00,2.956685123317896124e+00,2.943000000004971639e+01
1.260543423903983928e+01,-6.966729618474603036e-01,-7.326137211912785219e+00,8.689510468083479822e+00,2.973114529070688850e+00,2.943000000004684935e+01
1.260876812802133706e+01,-6.790852270702619764e-01,-7.332668144143971389e+00,8.743120475972153471e+00,2.989341130348713627e+00,2.943000000002909999e+01
1.261210201700283307e+01,-6.615593426637871310e-01,-7.338935315396062364e+00,8.796043791036982640e+00,3.005465060201257366e+00,2.943000000004582262e+01
1.261543590598433084e+01,-6.441001494467915034e-01,-7.344928527785898886e+00,8.848166891208538942e+00,3.021585185500475390e+00,2.943000000004697725e+01
1.261876979496582685e+01,-6.267117779091205820e-01,-7.350638684258381517e+00,8.899379081234458866e+00,3.037798178210195488e+00,2.943000000004574090e+01
1.262210368394732463e+01,-6.093977012628903900e-01,-7.356057722436101898e+00,8.949573247917173902e+00,3.054197750422479540e+00,2.943000000004440864e+01
1.262543757292882063e+01,-5.921607921646434569e-01,-7.361178542621967580e+00,8.998646456765909463e+00,3.070874044996223518e+00,2.943000000004713002e+01
1.262877146191031841e+01,-5.750033811757782054e-01,-7.365994932745741686e+00,9.046500403157212489e+00,3.087913169342216158e+00,2.943000000004889571e+01
1.263210535089181441e+01,-5.579273153525197149e-01,-7.370501492593936277e+00,9.093041733797024406e+00,3.105396857141468736e+00,2.943000000004749950e+01
1.263543923987331219e+01,-5.409340156886806028e-01,-7.374693559190703240e+00,9.138182255521101638e+00,3.123402241468951956e+00,2.943000000004375494e+01
1.263877312885480819e+01,-5.240245324414843919e-01,-7.378567134762429980e+00,9.181839048633911204e+00,3.142001722564968791e+00,2.943000000004798267e+01
1.264210701783630597e+01,-5.071995976430653252e-01,-7.382118818328827992e+00,9.223934501329958735e+00,3.161262914086140796e+00,2.943000000006169614e+01
1.264544090681780197e+01,-4.904596743273477166e-01,-7.385345741638277950e+00,9.264396280555830643e+00,3.181248652790033660e+00,2.943000000004436600e+01
1.264877479579929975e+01,-4.738050021948129187e-01,-7.388245509887415352e+00,9.303157253173282015e+00,3.202017058052267107e+00,2.943000000004203542e+01
1.265210868478079576e+01,-4.572356395993230627e-01,-7.390816147424950522e+00,9.340155369499578697e+00,3.223621629332972471e+00,2.943000000005037364e+01
1.265544257376229353e+01,-4.407515018475789415e-01,-7.393056048492042009e+00,9.375333519739701416e+00,3.246111371248073141e+00,2.943000000007138794e+01
1.265877646274378954e+01,-4.243523958989998679e-01,-7.394963932899261572e+00,9.408639372046376792e+00,3.269530937619226307e+00,2.943000000007391037e+01
1.266211035172528732e+01,-4.080380516166514648e-01,-7.396538806450354109e+00,9.440025199482033003e+00,3.293920787317861532e+00,2.943000000001366345e+01
1.266544424070678332e+01,-3.918081497552098891e-01,-7.397779925868047002e+00,9.469447701767844450e+00,3.319317346077888420e+00,2.943000000004801109e+01
1.266877812968828110e+01,-3.756623469220580769e-01,-7.398686767886617943e+00,9.496867826312026750e+00,3.345753169799528415e+00,2.943000000005106287e+01
1.267211201866977710e+01,-3.596002977134608036e-01,-7.399259002254017226e+00,9.522250592378574297e+00,3.373257105534936517e+00,2.943000000007457828e+01
1.267544590765127488e+01,-3.436216742873196561e-01,-7.399496468250616132e+00,9.545564920808599751e+00,3.401854447704714790e+00,2.943000000006844630e+01
1.267877979663277088e+01,-3.277261835868836570e-01,-7.399399154435592152e+00,9.566783471431847374e+00,3.431567087420968054e+00,2.943000000001245553e+01
1.268211368561426866e+01,-3.119135824387881950e-01,-7.398967181292948503e+00,9.585882489425024744e+00,3.462413653632140154e+00,2.943000000004795425e+01
1.268544757459576466e+01,-2.961836907442933486e-01,-7.398200786449206312e+00,9.602841661357176761e+00,3.494409645306880918e+00,2.943000000005024219e+01
1.268878146357726244e+01,-2.805364029371188450e-01,-7.397100312227165020e+00,9.617643981580707546e+00,3.527567553997199123e+00,2.943000000005504901e+01
1.269211535255875845e+01,-2.649716979061105260e-01,-7.395666195216669792e+00,9.630275628840353264e+00,3.561896976838228035e+00,2.943000000005687511e+01
1.269544924154025622e+01,-2.494896475337300690e-01,-7.393898957646018566e+00,9.640725853107634080e+00,3.597404719957608243e+00,2.943000000003450722e+01
1.269878313052175223e+01,-2.340904239996655367e-01,-7.391799200321648833e+00,9.648986872298248585e+00,3.634094892592587112e+00,2.943000000004091987e+01
1.270211701950325001e+01,-2.187743059825952852e-01,-7.389367596921747605e+00,9.655053778362649552e+00,3.671968992377707242e+00,2.943000000004953876e+01
1.270545090848474601e+01,-2.035416838747093060e-01,-7.386604889469433388e+00,9.658924452282739992e+00,3.711025982238838505e+00,2.943000000004972705e+01
1.270878479746624379e+01,-1.883930641146819018e-01,-7.383511884807249182e+00,9.660599487291312570e+00,3.751262359531441160e+00,2.943000000004977323e+01
1.271211868644773979e+01,-1.733290727310461410e-01,-7.380089451920762045e+00,9.660082119659913147e+00,3.792672218037509868e+00,2.943000000004359862e+01
1.271545257542923757e+01,-1.583504581767786745e-01,-7.376338519975762509e+00,9.657378166384399165e+00,3.835247303458883650e+00,2.943000000003901917e+01
1.271878646441073535e+01,-1.434580935255050371e-01,-7.372260076943326190e+00,9.652495969049374125e+00,3.878977063085472743e+00,2.943000000004916927e+01
1.272212035339223135e+01,-1.286529780922708588e-01,-7.367855168699963819e+00,9.645446343180521964e+00,3.923848690295539399e+00,2.943000000004915151e+01
1.272545424237372913e+01,-1.139362385324836358e-01,-7.363124898507355631e+00,9.636242532427676366e+00,3.969847164518347959e+00,2.943000000004911954e+01
1.272878813135522513e+01,-9.930912946721577594e-02,-7.358070426775032757e+00,9.624900166871540819e+00,4.016955287327129476e+00,2.943000000004726502e+01
1.273212202033672291e+01,-8.477303367545463431e-02,-7.352692971030117874e+00,9.611437224844562977e+00,4.065153715250142241e+00,2.943000000004124317e+01
1.273545590931821891e+01,-7.032946189016393845e-02,-7.346993806020071460e+00,9.595873997643051823e+00,4.114420989894877145e+00,2.943000000004499839e+01
1.273878979829971669e+01,-5.598005222847128592e-02,-7.340974263882149131e+00,9.578233056529182221e+00,4.164733565957582151e+00,2.943000000004909111e+01
1.274212368728121270e+01,-4.172656928498870432e-02,-7.334635734324111311e+00,9.558539221494964266e+00,4.216065837631650659e+00,2.943000000004923322e+01
1.274545757626271048e+01,-2.757090291204629395e-02,-7.327979664761612000e+00,9.536819531245095405e+00,4.268390163932789250e+00,2.943000000005023864e+01
1.274879146524420648e+01,-1.351506670848091896e-02,-7.321007560365626610e+00,9.513103213905766964e+00,4.321676893414159615e+00,2.943000000004585104e+01
1.275212535422570426e+01,4.388037632242908215e-04,-7.313720983979665746e+00,9.487421658014710601e+00,4.375894388705662941e+00,2.943000000004250793e+01
1.275545924320720026e+01,1.428845301417138239e-02,-7.306121555867472139e+00,9.459808383348915939e+00,4.431009051300184964e+00,2.943000000004900940e+01
1.275879313218869804e+01,2.803150790462727304e-02,-7.298210953258346123e+00,9.430299011195620196e+00,4.486985346970774557e+00,2.943000000004902716e+01
1.276212702117019404e+01,4.166548014219183249e-02,-7.289990909663327301e+00,9.398931233725420498e+00,4.543785832154946469e+00,2.943000000005009653e+01
1.276546091015169182e+01,5.518776898926355812e-02,-7.281463213931569811e+00,9.365744782097836563e+00,4.601371181657134102e+00,2.943000000004764871e+01
1.276879479913318782e+01,6.859566416545272161e-02,-7.272629709028405998e+00,9.330781393028040327e+00,4.659700217942239320e+00,2.943000000004597538e+01
1.277212868811468560e+01,8.188634893213325716e-02,-7.263492290512545857e+00,9.294084773523790588e+00,4.718729942301055580e+00,2.943000000004905914e+01
1.277546257709618160e+01,9.505690334578328904e-02,-7.254052904696492554e+00,9.255700563554338345e+00,4.778415568123659085e+00,2.943000000004924033e+01
1.277879646607767938e+01,1.081043076670707287e-01,-7.244313546476840671e+00,9.215676296446353888e+00,4.838710556486843117e+00,2.943000000005086036e+01
1.278213035505917539e+01,1.210254459124895099e-01,-7.234276256820102446e+00,9.174061356801699318e+00,4.899566654254992493e+00,2.943000000004666106e+01
1.278546424404067317e+01,1.338171095351360085e-01,-7.223943119897673348e+00,9.130906935799151469e+00,4.960933934840198845e+00,2.943000000004539629e+01
1.278879813302216917e+01,1.464760012207957651e-01,-7.213316259859312574e+00,9.086265983726233841e+00,5.022760841771855667e+00,2.943000000004922967e+01
1.279213202200366695e+01,1.589987387854530088e-01,-7.202397837242171086e+00,9.040193159645227183e+00,5.084994235180283262e+00,2.943000000004946060e+01
1.279546591098516295e+01,1.713818591594613305e-01,-7.191190045012853638e+00,8.992744778116319893e+00,5.147579441277787105e+00,2.943000000005284988e+01
1.279879979996666073e+01,1.836218224437989044e-01,-7.179695104237724834e+00,8.943978752893873008e+00,5.210460304922803765e+00,2.943000000004733607e+01
1.280213368894815673e+01,1.957150160229098879e-01,-7.167915259387173776e+00,8.893954537587653419e+00,5.273579245291084128e+00,2.943000000003947036e+01
1.280546757792965451e+01,2.076577587186252127e-01,-7.155852773271675460e+00,8.842733063245447056e+00,5.336877314700579689e+00,2.943000000004882821e+01
1.280880146691115051e+01,2.194463049690199008e-01,-7.143509921613165226e+00,8.790376672849959050e+00,5.400294260606204766e+00,2.943000000004912664e+01
1.281213535589264829e+01,2.310768490163128963e-01,-7.130888987265230128e+00,8.736949052793791637e+00,5.463768590724360941e+00,2.943000000005242001e+01
1.281546924487414429e+01,2.425455290869468206e-01,-7.117992254077836201e+00,8.682515161296421979e+00,5.527237641318664352e+00,2.943000000005314831e+01
1.281880313385564207e+01,2.538484315477166353e-01,-7.104822000423466122e+00,8.627141153850841349e+00,5.590637648584618091e+00,2.943000000003886996e+01
1.282213702283713808e+01,2.649815950214371441e-01,-7.091380492393994039e+00,8.570894305746783459e+00,5.653903823098934467e+00,2.943000000004031236e+01
1.282547091181863586e+01,2.759410144453550706e-01,-7.077669976671831620e+00,8.513842931686584237e+00,5.716970427322273451e+00,2.943000000004918348e+01
1.282880480080013186e+01,2.867226450570728447e-01,-7.063692673098951325e+00,8.456056302605436059e+00,5.779770856072519614e+00,2.943000000004929007e+01
1.283213868978162964e+01,2.973224062922985578e-01,-7.049450766953381020e+00,8.397604559737322560e+00,5.842237719938575324e+00,2.943000000005329753e+01
1.283547257876312742e+01,3.077361855791365119e-01,-7.034946400943856482e+00,8.338558625950490466e+00,5.904302931620448724e+00,2.943000000004958139e+01
1.283880646774462342e+01,3.179598420158437078e-01,-7.020181666947891586e+00,8.278990114443647741e+00,5.965897795132793391e+00,2.943000000003388550e+01
1.284214035672612120e+01,3.279892099192469046e-01,-7.005158597507608498e+00,8.218971234809268722e+00,6.026953097878221755e+00,2.943000000004224148e+01
1.284547424570761720e+01,3.378201022315059365e-01,-6.989879157096161144e+00,8.158574696443981367e+00,6.087399205619709264e+00,2.943000000004865768e+01
1.284880813468911498e+01,3.474483137781814723e-01,-6.974345233192190463e+00,8.097873609359194091e+00,6.147166160336548835e+00,2.943000000004856531e+01
1.285214202367061098e+01,3.568696243683673885e-01,-6.958558627172456212e+00,8.036941382289999325e+00,6.206183781069521288e+00,2.943000000004780858e+01
1.285547591265210876e+01,3.660798017330795240e-01,-6.942521045051785578e+00,7.975851618024602629e+00,6.264381767855688565e+00,2.943000000004543182e+01
1.285880980163360476e+01,3.750746043002272101e-01,-6.926234088101889341e+00,7.914678005841910391e+00,6.321689808889732198e+00,2.943000000004564853e+01
1.286214369061510254e+01,3.838497838083669844e-01,-6.909699243375875710e+00,7.853494210838893430e+00,6.378037691144561983e+00,2.943000000004830952e+01
